word,url,protection_status,reason,BD_IMPRESSIONS,BD_CLICKS
blunt,https://ovidhan.net/word/blunt.html,AUTO_PROTECTED,Batch 1,0,0
blush,https://ovidhan.net/word/blush.html,AUTO_PROTECTED,Batch 1,0,0
blvd,https://ovidhan.net/word/blvd.html,AUTO_PROTECTED,Batch 1,0,0
bmw,https://ovidhan.net/word/bmw.html,AUTO_PROTECTED,Batch 1,0,0
board,https://ovidhan.net/word/board.html,AUTO_PROTECTED,Batch 1,0,0
boardroom,https://ovidhan.net/word/boardroom.html,AUTO_PROTECTED,Batch 1,0,0
boards,https://ovidhan.net/word/boards.html,AUTO_PROTECTED,Batch 1,0,0
boast,https://ovidhan.net/word/boast.html,AUTO_PROTECTED,Batch 1,0,0
boat,https://ovidhan.net/word/boat.html,AUTO_PROTECTED,Batch 1,0,0
boats,https://ovidhan.net/word/boats.html,AUTO_PROTECTED,Batch 1,0,0
bob,https://ovidhan.net/word/bob.html,AUTO_PROTECTED,Batch 1,0,0
bodies,https://ovidhan.net/word/bodies.html,AUTO_PROTECTED,Batch 1,0,0
body,https://ovidhan.net/word/body.html,AUTO_PROTECTED,Batch 1,0,0
bogus,https://ovidhan.net/word/bogus.html,AUTO_PROTECTED,Batch 1,0,0
boisterous,https://ovidhan.net/word/boisterous.html,AUTO_PROTECTED,Batch 1,0,0
bold,https://ovidhan.net/word/bold.html,AUTO_PROTECTED,Batch 1,0,0
bolster,https://ovidhan.net/word/bolster.html,AUTO_PROTECTED,Batch 1,0,0
bolt,https://ovidhan.net/word/bolt.html,AUTO_PROTECTED,Batch 1,0,0
bomb,https://ovidhan.net/word/bomb.html,AUTO_PROTECTED,Batch 1,0,0
bombastic,https://ovidhan.net/word/bombastic.html,AUTO_PROTECTED,Batch 1,0,0
bond,https://ovidhan.net/word/bond.html,AUTO_PROTECTED,Batch 1,0,0
bondage,https://ovidhan.net/word/bondage.html,AUTO_PROTECTED,Batch 1,0,0
bondholder,https://ovidhan.net/word/bondholder.html,AUTO_PROTECTED,Batch 1,0,0
bonds,https://ovidhan.net/word/bonds.html,AUTO_PROTECTED,Batch 1,0,0
bone,https://ovidhan.net/word/bone.html,AUTO_PROTECTED,Batch 1,0,0
bonus,https://ovidhan.net/word/bonus.html,AUTO_PROTECTED,Batch 1,0,0
boobs,https://ovidhan.net/word/boobs.html,AUTO_PROTECTED,Batch 1,0,0
book,https://ovidhan.net/word/book.html,AUTO_PROTECTED,Batch 1,0,0
booking,https://ovidhan.net/word/booking.html,AUTO_PROTECTED,Batch 1,0,0
bookmark,https://ovidhan.net/word/bookmark.html,AUTO_PROTECTED,Batch 1,0,0
books,https://ovidhan.net/word/books.html,AUTO_PROTECTED,Batch 1,0,0
boon,https://ovidhan.net/word/boon.html,AUTO_PROTECTED,Batch 1,0,0
boorish,https://ovidhan.net/word/boorish.html,AUTO_PROTECTED,Batch 1,0,0
boost,https://ovidhan.net/word/boost.html,AUTO_PROTECTED,Batch 1,0,0
boot,https://ovidhan.net/word/boot.html,AUTO_PROTECTED,Batch 1,0,0
education,https://ovidhan.net/word/education.html,AUTO_PROTECTED,Phase 2B KEEP-INDEXED,0,0
knowledge,https://ovidhan.net/word/knowledge.html,AUTO_PROTECTED,Phase 2B KEEP-INDEXED,0,0
language,https://ovidhan.net/word/language.html,AUTO_PROTECTED,Phase 2B KEEP-INDEXED,0,0
lean,https://ovidhan.net/word/lean.html,DIAGNOSTIC_PROTECT_BD_HIGH_VALUE,Bangladesh impressions + Tier A/B legacy upgrade value,3,0
luther,https://ovidhan.net/word/luther.html,REVIEW — BD EVIDENCE / DATA QUALITY,"Meaningful Bangladesh evidence, but source or migration quality is insufficient for automatic upgrade",7,0
moreno,https://ovidhan.net/word/moreno.html,REVIEW — BD EVIDENCE / DATA QUALITY,"Meaningful Bangladesh evidence, but source or migration quality is insufficient for automatic upgrade",8,0
net-worth,https://ovidhan.net/word/net-worth.html,DIAGNOSTIC_PROTECT_BD_HIGH_VALUE,Bangladesh impressions + Tier A/B legacy upgrade value,4,0
opportunity,https://ovidhan.net/word/opportunity.html,AUTO_PROTECTED,Phase 2B KEEP-INDEXED,0,0
outlast,https://ovidhan.net/word/outlast.html,REVIEW — BD EVIDENCE / DATA QUALITY,"Meaningful Bangladesh evidence, but source or migration quality is insufficient for automatic upgrade",5,0
outright,https://ovidhan.net/word/outright.html,DIAGNOSTIC_PROTECT_BD_HIGH_VALUE,Bangladesh impressions + Tier A/B legacy upgrade value,5,0
outta,https://ovidhan.net/word/outta.html,REVIEW — BD EVIDENCE / DATA QUALITY,"Meaningful Bangladesh evidence, but source or migration quality is insufficient for automatic upgrade",8,0
princeton,https://ovidhan.net/word/princeton.html,REVIEW — BD EVIDENCE / DATA QUALITY,"Meaningful Bangladesh evidence, but source or migration quality is insufficient for automatic upgrade",6,0
punchy,https://ovidhan.net/word/punchy.html,REVIEW — BD EVIDENCE / DATA QUALITY,"Meaningful Bangladesh evidence, but source or migration quality is insufficient for automatic upgrade",6,0
quirky,https://ovidhan.net/word/quirky.html,DIAGNOSTIC_PROTECT_BD_HIGH_VALUE,Bangladesh impressions + Tier A/B legacy upgrade value,3,0
reinvent,https://ovidhan.net/word/reinvent.html,REVIEW — BD EVIDENCE / DATA QUALITY,"Meaningful Bangladesh evidence, but source or migration quality is insufficient for automatic upgrade",8,0
renegotiate,https://ovidhan.net/word/renegotiate.html,REVIEW — BD EVIDENCE / DATA QUALITY,"Meaningful Bangladesh evidence, but source or migration quality is insufficient for automatic upgrade",6,0
retro,https://ovidhan.net/word/retro.html,REVIEW — BD EVIDENCE / DATA QUALITY,"Meaningful Bangladesh evidence, but source or migration quality is insufficient for automatic upgrade",5,0
ronin,https://ovidhan.net/word/ronin.html,REVIEW — BD EVIDENCE / DATA QUALITY,"Meaningful Bangladesh evidence, but source or migration quality is insufficient for automatic upgrade",6,0
sephora,https://ovidhan.net/word/sephora.html,REVIEW — BD EVIDENCE / DATA QUALITY,"Meaningful Bangladesh evidence, but source or migration quality is insufficient for automatic upgrade",7,0
shard,https://ovidhan.net/word/shard.html,REVIEW — BD EVIDENCE / DATA QUALITY,"Meaningful Bangladesh evidence, but source or migration quality is insufficient for automatic upgrade",9,0
shenanigans,https://ovidhan.net/word/shenanigans.html,REVIEW — BD EVIDENCE / DATA QUALITY,"Meaningful Bangladesh evidence, but source or migration quality is insufficient for automatic upgrade",7,0
shouting,https://ovidhan.net/word/shouting.html,REVIEW — BD EVIDENCE / DATA QUALITY,"Meaningful Bangladesh evidence, but source or migration quality is insufficient for automatic upgrade",6,0
skewed,https://ovidhan.net/word/skewed.html,REVIEW — BD EVIDENCE / DATA QUALITY,"Meaningful Bangladesh evidence, but source or migration quality is insufficient for automatic upgrade",7,0
slytherin,https://ovidhan.net/word/slytherin.html,REVIEW — BD EVIDENCE / DATA QUALITY,"Meaningful Bangladesh evidence, but source or migration quality is insufficient for automatic upgrade",9,0
smoothed,https://ovidhan.net/word/smoothed.html,REVIEW — BD EVIDENCE / DATA QUALITY,"Meaningful Bangladesh evidence, but source or migration quality is insufficient for automatic upgrade",5,0
softly,https://ovidhan.net/word/softly.html,REVIEW — BD EVIDENCE / DATA QUALITY,"Meaningful Bangladesh evidence, but source or migration quality is insufficient for automatic upgrade",5,0
stroll,https://ovidhan.net/word/stroll.html,DIAGNOSTIC_PROTECT_BD_HIGH_VALUE,Bangladesh impressions + Tier A/B legacy upgrade value,3,0
technology,https://ovidhan.net/word/technology.html,AUTO_PROTECTED,Phase 2B KEEP-INDEXED,0,0
tension,https://ovidhan.net/word/tension.html,DIAGNOSTIC_PROTECT_BD_HIGH_VALUE,Bangladesh impressions + Tier A/B legacy upgrade value,9,0
totality,https://ovidhan.net/word/totality.html,REVIEW — BD EVIDENCE / DATA QUALITY,"Meaningful Bangladesh evidence, but source or migration quality is insufficient for automatic upgrade",7,0
tradeoff,https://ovidhan.net/word/tradeoff.html,REVIEW — BD EVIDENCE / DATA QUALITY,"Meaningful Bangladesh evidence, but source or migration quality is insufficient for automatic upgrade",1,1
ugly,https://ovidhan.net/word/ugly.html,DIAGNOSTIC_PROTECT_BD_HIGH_VALUE,Bangladesh impressions + Tier A/B legacy upgrade value,4,0
unconventional,https://ovidhan.net/word/unconventional.html,REVIEW — BD EVIDENCE / DATA QUALITY,"Meaningful Bangladesh evidence, but source or migration quality is insufficient for automatic upgrade",35,0
underwhelming,https://ovidhan.net/word/underwhelming.html,REVIEW — BD EVIDENCE / DATA QUALITY,"Meaningful Bangladesh evidence, but source or migration quality is insufficient for automatic upgrade",8,0
unstoppable,https://ovidhan.net/word/unstoppable.html,REVIEW — BD EVIDENCE / DATA QUALITY,"Meaningful Bangladesh evidence, but source or migration quality is insufficient for automatic upgrade",5,0
ver,https://ovidhan.net/word/ver.html,REVIEW — BD EVIDENCE / DATA QUALITY,"Meaningful Bangladesh evidence, but source or migration quality is insufficient for automatic upgrade",5,0
walmart,https://ovidhan.net/word/walmart.html,REVIEW — BD EVIDENCE / DATA QUALITY,"Meaningful Bangladesh evidence, but source or migration quality is insufficient for automatic upgrade",5,1
watched,https://ovidhan.net/word/watched.html,REVIEW — BD EVIDENCE / DATA QUALITY,"Meaningful Bangladesh evidence, but source or migration quality is insufficient for automatic upgrade",7,0
water,https://ovidhan.net/word/water.html,AUTO_PROTECTED,Phase 2B KEEP-INDEXED,0,0
