word,url,protection_status,protection_reason,global_clicks,global_impressions,metric_scope,country_confidence,country_data_requirement
banking,https://ovidhan.net/word/banking.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bankrupt,https://ovidhan.net/word/bankrupt.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bankruptcy,https://ovidhan.net/word/bankruptcy.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
banks,https://ovidhan.net/word/banks.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
banner,https://ovidhan.net/word/banner.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
banquet,https://ovidhan.net/word/banquet.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bar,https://ovidhan.net/word/bar.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
barbara,https://ovidhan.net/word/barbara.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
barbaric,https://ovidhan.net/word/barbaric.html,AUTO_PROTECTED,Batch 1,0,9,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required
barbeque,https://ovidhan.net/word/barbeque.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bare,https://ovidhan.net/word/bare.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bargain,https://ovidhan.net/word/bargain.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
barge,https://ovidhan.net/word/barge.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
baritone,https://ovidhan.net/word/baritone.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bark,https://ovidhan.net/word/bark.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
barley,https://ovidhan.net/word/barley.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
barn,https://ovidhan.net/word/barn.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
baron,https://ovidhan.net/word/baron.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
barracks,https://ovidhan.net/word/barracks.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
barren,https://ovidhan.net/word/barren.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
barricade,https://ovidhan.net/word/barricade.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
barrier,https://ovidhan.net/word/barrier.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bars,https://ovidhan.net/word/bars.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
barter,https://ovidhan.net/word/barter.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
base,https://ovidhan.net/word/base.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
baseball,https://ovidhan.net/word/baseball.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
based,https://ovidhan.net/word/based.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
basement,https://ovidhan.net/word/basement.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bashful,https://ovidhan.net/word/bashful.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
basic,https://ovidhan.net/word/basic.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
basin,https://ovidhan.net/word/basin.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
basis,https://ovidhan.net/word/basis.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
basket,https://ovidhan.net/word/basket.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
basketball,https://ovidhan.net/word/basketball.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bass,https://ovidhan.net/word/bass.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bastard,https://ovidhan.net/word/bastard.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bat,https://ovidhan.net/word/bat.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
batch,https://ovidhan.net/word/batch.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bath,https://ovidhan.net/word/bath.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bathroom,https://ovidhan.net/word/bathroom.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
batter,https://ovidhan.net/word/batter.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
batteries,https://ovidhan.net/word/batteries.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
battery,https://ovidhan.net/word/battery.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
battle,https://ovidhan.net/word/battle.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bay,https://ovidhan.net/word/bay.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bazaar,https://ovidhan.net/word/bazaar.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bb,https://ovidhan.net/word/bb.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bbc,https://ovidhan.net/word/bbc.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bc,https://ovidhan.net/word/bc.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
be,https://ovidhan.net/word/be.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
beach,https://ovidhan.net/word/beach.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
beacon,https://ovidhan.net/word/beacon.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bead,https://ovidhan.net/word/bead.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
beak,https://ovidhan.net/word/beak.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
beam,https://ovidhan.net/word/beam.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bean,https://ovidhan.net/word/bean.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bear,https://ovidhan.net/word/bear.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
beard,https://ovidhan.net/word/beard.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bearing,https://ovidhan.net/word/bearing.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bears,https://ovidhan.net/word/bears.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
beast,https://ovidhan.net/word/beast.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
beastiality,https://ovidhan.net/word/beastiality.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
beat,https://ovidhan.net/word/beat.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
beatitude,https://ovidhan.net/word/beatitude.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
beautiful,https://ovidhan.net/word/beautiful.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
beauty,https://ovidhan.net/word/beauty.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
became,https://ovidhan.net/word/became.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
because,https://ovidhan.net/word/because.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
beckon,https://ovidhan.net/word/beckon.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
become,https://ovidhan.net/word/become.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
becomes,https://ovidhan.net/word/becomes.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
becoming,https://ovidhan.net/word/becoming.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bed,https://ovidhan.net/word/bed.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bedrock,https://ovidhan.net/word/bedrock.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bedroom,https://ovidhan.net/word/bedroom.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bedrooms,https://ovidhan.net/word/bedrooms.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
beds,https://ovidhan.net/word/beds.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
beef,https://ovidhan.net/word/beef.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
been,https://ovidhan.net/word/been.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
beer,https://ovidhan.net/word/beer.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
beetle,https://ovidhan.net/word/beetle.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
befit,https://ovidhan.net/word/befit.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
before,https://ovidhan.net/word/before.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
beforehand,https://ovidhan.net/word/beforehand.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
began,https://ovidhan.net/word/began.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
beggar,https://ovidhan.net/word/beggar.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
begin,https://ovidhan.net/word/begin.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
beginning,https://ovidhan.net/word/beginning.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
begins,https://ovidhan.net/word/begins.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
behalf,https://ovidhan.net/word/behalf.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
behavior,https://ovidhan.net/word/behavior.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
behind,https://ovidhan.net/word/behind.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
behold,https://ovidhan.net/word/behold.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
being,https://ovidhan.net/word/being.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
belated,https://ovidhan.net/word/belated.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
belch,https://ovidhan.net/word/belch.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
belgium,https://ovidhan.net/word/belgium.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
belief,https://ovidhan.net/word/belief.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
believe,https://ovidhan.net/word/believe.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
believed,https://ovidhan.net/word/believed.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bell,https://ovidhan.net/word/bell.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
belligerent,https://ovidhan.net/word/belligerent.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
belly,https://ovidhan.net/word/belly.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
belong,https://ovidhan.net/word/belong.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
beloved,https://ovidhan.net/word/beloved.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
below,https://ovidhan.net/word/below.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
belt,https://ovidhan.net/word/belt.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
ben,https://ovidhan.net/word/ben.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bench,https://ovidhan.net/word/bench.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
benchmark,https://ovidhan.net/word/benchmark.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
benefactor,https://ovidhan.net/word/benefactor.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
beneficial,https://ovidhan.net/word/beneficial.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
benefit,https://ovidhan.net/word/benefit.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
benefits,https://ovidhan.net/word/benefits.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
benevolent,https://ovidhan.net/word/benevolent.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
benign,https://ovidhan.net/word/benign.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
berlin,https://ovidhan.net/word/berlin.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
besiege,https://ovidhan.net/word/besiege.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
best,https://ovidhan.net/word/best.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bestiality,https://ovidhan.net/word/bestiality.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bestow,https://ovidhan.net/word/bestow.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bet,https://ovidhan.net/word/bet.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
beta,https://ovidhan.net/word/beta.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
betray,https://ovidhan.net/word/betray.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
better,https://ovidhan.net/word/better.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
betting,https://ovidhan.net/word/betting.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
between,https://ovidhan.net/word/between.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
beware,https://ovidhan.net/word/beware.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bewilder,https://ovidhan.net/word/bewilder.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
beyond,https://ovidhan.net/word/beyond.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bias,https://ovidhan.net/word/bias.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bible,https://ovidhan.net/word/bible.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bicycle,https://ovidhan.net/word/bicycle.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bid,https://ovidhan.net/word/bid.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bidder,https://ovidhan.net/word/bidder.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bidding,https://ovidhan.net/word/bidding.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bids,https://ovidhan.net/word/bids.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
big,https://ovidhan.net/word/big.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
